GSE	xpType	RefDye	Group	Ignore	XP	isCTRL	Node	NodeFunction	BSM	BSMDCD	BSMDCD2	BSMMapped	BioSampName	Comment	title	geo_accession	source_name_ch1	description	description.1	description.2	description.3	description.4	description.5	description.6	description.7	description.8	description.9	description.10	platform_id	characteristics_ch1	source_name_ch2	characteristics_ch2	characteristics_ch1.1	characteristics_ch1.2	characteristics_ch1.3	characteristics_ch2.1	characteristics_ch2.2	characteristics_ch2.3	characteristics_ch1.4	characteristics_ch1.5	characteristics_ch1.6
GSE32862	1C|TS		A	0	0	0			pIC	0d	1.6 mg	NA	Blood		polyICLC_Day0_310	GSM813319	Blood	5096486010_A	Blood collected from volunteer in PAXgene Blood RNA tubes at Day0 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day0	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		H	0	0	0			pIC	6h	1.6 mg	NA	Blood		polyICLC_6H_310	GSM813320	Blood	5096486010_B	Blood collected from volunteer in PAXgene Blood RNA tubes at 6H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 6H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		B	0	0	0			pIC	12h	1.6 mg	NA	Blood		polyICLC_12H_310	GSM813321	Blood	5096486010_C	Blood collected from volunteer in PAXgene Blood RNA tubes at 12H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 12H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		D	0	0	0			pIC	1d	1.6 mg	NA	Blood		polyICLC_Day1_310	GSM813322	Blood	5096486010_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day1 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day1	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		F	0	0	0			pIC	2d	1.6 mg	NA	Blood		polyICLC_Day2_310	GSM813323	Blood	5096486010_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day2 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day2	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		G	0	0	0			pIC	3d	1.6 mg	NA	Blood		polyICLC_Day3_310	GSM813324	Blood	5096486010_F	Blood collected from volunteer in PAXgene Blood RNA tubes at Day3 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day3	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		I	0	0	0			pIC	7d	1.6 mg	NA	Blood		polyICLC_Day7_310	GSM813325	Blood	5096486010_G	Blood collected from volunteer in PAXgene Blood RNA tubes at Day7 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day7	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		a	0	0	1			(Veh)	0d		NA	Blood		placebo_Day0_311	GSM813326	Blood	5096486010_H	Blood collected from volunteer in PAXgene Blood RNA tubes at Day0 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day0	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		h	0	0	1			(Veh)	6h		NA	Blood		placebo_6H_311	GSM813327	Blood	5096486016_A	Blood collected from volunteer in PAXgene Blood RNA tubes at 6H folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: 6H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		b	0	0	1			(Veh)	12h		NA	Blood		placebo_12H_311	GSM813328	Blood	5096486016_B	Blood collected from volunteer in PAXgene Blood RNA tubes at 12H folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: 12H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		d	0	0	1			(Veh)	1d		NA	Blood		placebo_Day1_311	GSM813329	Blood	5096486016_C	Blood collected from volunteer in PAXgene Blood RNA tubes at Day1 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day1	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		f	0	0	1			(Veh)	2d		NA	Blood		placebo_Day2_311	GSM813330	Blood	5096486016_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day2 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day2	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		g	0	0	1			(Veh)	3d		NA	Blood		placebo_Day3_311	GSM813331	Blood	5096486016_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day3 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day3	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		G	0	0	0			pIC	3d	1.6 mg	NA	Blood		polyICLC_Day3_308	GSM813332	Blood	5096486025_A	Blood collected from volunteer in PAXgene Blood RNA tubes at Day3 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day3	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		I	0	0	0			pIC	7d	1.6 mg	NA	Blood		polyICLC_Day7_308	GSM813333	Blood	5096486025_B	Blood collected from volunteer in PAXgene Blood RNA tubes at Day7 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day7	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		A	0	0	0			pIC	0d	1.6 mg	NA	Blood		polyICLC_Day0_309	GSM813334	Blood	5096486025_C	Blood collected from volunteer in PAXgene Blood RNA tubes at Day0 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day0	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		H	0	0	0			pIC	6h	1.6 mg	NA	Blood		polyICLC_6H_309	GSM813335	Blood	5096486025_D	Blood collected from volunteer in PAXgene Blood RNA tubes at 6H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 6H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		B	0	0	0			pIC	12h	1.6 mg	NA	Blood		polyICLC_12H_309	GSM813336	Blood	5096486025_E	Blood collected from volunteer in PAXgene Blood RNA tubes at 12H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 12H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		D	0	0	0			pIC	1d	1.6 mg	NA	Blood		polyICLC_Day1_309	GSM813337	Blood	5096486025_F	Blood collected from volunteer in PAXgene Blood RNA tubes at Day1 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day1	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		G	0	0	0			pIC	3d	1.6 mg	NA	Blood		polyICLC_Day3_309	GSM813338	Blood	5096486025_G	Blood collected from volunteer in PAXgene Blood RNA tubes at Day3 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day3	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		I	0	0	0			pIC	7d	1.6 mg	NA	Blood		polyICLC_Day7_309	GSM813339	Blood	5096486025_H	Blood collected from volunteer in PAXgene Blood RNA tubes at Day7 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day7	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		D	0	0	0			pIC	1d	1.6 mg	NA	Blood		polyICLC_Day1_307	GSM813340	Blood	5096486027_A	Blood collected from volunteer in PAXgene Blood RNA tubes at Day1 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day1	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		F	0	0	0			pIC	2d	1.6 mg	NA	Blood		polyICLC_Day2_307	GSM813341	Blood	5096486027_B	Blood collected from volunteer in PAXgene Blood RNA tubes at Day2 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day2	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		G	0	0	0			pIC	3d	1.6 mg	NA	Blood		polyICLC_Day3_307	GSM813342	Blood	5096486027_C	Blood collected from volunteer in PAXgene Blood RNA tubes at Day3 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day3	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		I	0	0	0			pIC	7d	1.6 mg	NA	Blood		polyICLC_Day7_307	GSM813343	Blood	5096486027_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day7 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day7	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		A	0	0	0			pIC	0d	1.6 mg	NA	Blood		polyICLC_Day0_308	GSM813344	Blood	5096486027_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day0 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day0	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		H	0	0	0			pIC	6h	1.6 mg	NA	Blood		polyICLC_6H_308	GSM813345	Blood	5096486027_F	Blood collected from volunteer in PAXgene Blood RNA tubes at 6H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 6H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		D	0	0	0			pIC	1d	1.6 mg	NA	Blood		polyICLC_Day1_308	GSM813346	Blood	5096486027_G	Blood collected from volunteer in PAXgene Blood RNA tubes at Day1 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day1	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		h	0	0	1			(Veh)	6h		NA	Blood		placebo_6H_306	GSM813347	Blood	5098941031_A	Blood collected from volunteer in PAXgene Blood RNA tubes at 6H folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: 6H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		b	0	0	1			(Veh)	12h		NA	Blood		placebo_12H_306	GSM813348	Blood	5098941031_B	Blood collected from volunteer in PAXgene Blood RNA tubes at 12H folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: 12H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		d	0	0	1			(Veh)	1d		NA	Blood		placebo_Day1_306	GSM813349	Blood	5098941031_C	Blood collected from volunteer in PAXgene Blood RNA tubes at Day1 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day1	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		f	0	0	1			(Veh)	2d		NA	Blood		placebo_Day2_306	GSM813350	Blood	5098941031_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day2 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day2	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		g	0	0	1			(Veh)	3d		NA	Blood		placebo_Day3_306	GSM813351	Blood	5098941031_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day3 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day3	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		i	0	0	1			(Veh)	7d		NA	Blood		placebo_Day7_306	GSM813352	Blood	5098941031_F	Blood collected from volunteer in PAXgene Blood RNA tubes at Day7 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day7	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		A	0	0	0			pIC	0d	1.6 mg	NA	Blood		polyICLC_Day0_307	GSM813353	Blood	5098941031_G	Blood collected from volunteer in PAXgene Blood RNA tubes at Day0 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day0	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		B	0	0	0			pIC	12h	1.6 mg	NA	Blood		polyICLC_12H_307	GSM813354	Blood	5098941031_H	Blood collected from volunteer in PAXgene Blood RNA tubes at 12H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 12H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		A	0	0	0			pIC	0d	1.6 mg	NA	Blood		polyICLC_Day0_305	GSM813355	Blood	5098941049_A	Blood collected from volunteer in PAXgene Blood RNA tubes at Day0 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day0	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		H	0	0	0			pIC	6h	1.6 mg	NA	Blood		polyICLC_6H_305	GSM813356	Blood	5098941049_B	Blood collected from volunteer in PAXgene Blood RNA tubes at 6H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 6H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		B	0	0	0			pIC	12h	1.6 mg	NA	Blood		polyICLC_12H_305	GSM813357	Blood	5098941049_C	Blood collected from volunteer in PAXgene Blood RNA tubes at 12H folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: 12H	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		D	0	0	0			pIC	1d	1.6 mg	NA	Blood		polyICLC_Day1_305	GSM813358	Blood	5098941049_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day1 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day1	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		F	0	0	0			pIC	2d	1.6 mg	NA	Blood		polyICLC_Day2_305	GSM813359	Blood	5098941049_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day2 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day2	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		G	0	0	0			pIC	3d	1.6 mg	NA	Blood		polyICLC_Day3_305	GSM813360	Blood	5098941049_F	Blood collected from volunteer in PAXgene Blood RNA tubes at Day3 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day3	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		I	0	0	0			pIC	7d	1.6 mg	NA	Blood		polyICLC_Day7_305	GSM813361	Blood	5098941049_G	Blood collected from volunteer in PAXgene Blood RNA tubes at Day7 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day7	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		a	0	0	1			(Veh)	0d		NA	Blood		placebo_Day0_306	GSM813362	Blood	5098941049_H	Blood collected from volunteer in PAXgene Blood RNA tubes at Day0 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day0	batch: B	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_308	GSM813363	Blood	5294095033_A	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_308	GSM813364	Blood	5294095033_B	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_309	GSM813365	Blood	5294095033_C	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_309	GSM813366	Blood	5294095033_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_310	GSM813367	Blood	5294095033_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_310	GSM813368	Blood	5294095033_F	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		c	0	0	1			(Veh)	14d		NA	Blood		placebo_Day14_311	GSM813369	Blood	5294095033_G	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		e	0	0	1			(Veh)	28d		NA	Blood		placebo_Day28_311	GSM813370	Blood	5294095033_H	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_304	GSM813371	Blood	5294095041_A	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_304	GSM813372	Blood	5294095041_B	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_305	GSM813373	Blood	5294095041_C	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_305	GSM813374	Blood	5294095041_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		c	0	0	1			(Veh)	14d		NA	Blood		placebo_Day14_306	GSM813375	Blood	5294095041_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		e	0	0	1			(Veh)	28d		NA	Blood		placebo_Day28_306	GSM813376	Blood	5294095041_F	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_307	GSM813377	Blood	5294095041_G	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_307	GSM813378	Blood	5294095041_H	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		c	0	0	1			(Veh)	14d		NA	Blood		placebo_Day14_300	GSM813379	Blood	5294095055_A	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		e	0	0	1			(Veh)	28d		NA	Blood		placebo_Day28_300	GSM813380	Blood	5294095055_B	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing placebo administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: placebo	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_301	GSM813381	Blood	5294095055_C	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_301	GSM813382	Blood	5294095055_D	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		C	0	0	0			pIC	14d	1.6 mg	NA	Blood		polyICLC_Day14_302	GSM813383	Blood	5294095055_E	Blood collected from volunteer in PAXgene Blood RNA tubes at Day14 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day14	batch: D	NA	NA	NA	NA	NA	NA
GSE32862	1C|TS		E	0	0	0			pIC	28d	1.6 mg	NA	Blood		polyICLC_Day28_302	GSM813384	Blood	5294095055_F	Blood collected from volunteer in PAXgene Blood RNA tubes at Day28 folowing polyICLC administration	NA	NA	NA	NA	NA	NA	NA	NA	NA	GPL6883	drug administration: polyICLC	NA	NA	route of  administration: subcutaneous	time point: Day28	batch: D	NA	NA	NA	NA	NA	NA
